@RELATION FEATURE_RUNSTATUS_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE trivialFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE LPbasedFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE NonContinuousFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE ContinuousFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE allVariablesFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE ProbingFeatures {ok,timeout,memout,presolved,crash,unknown,other}

@DATA
mip681, 1, ok, ok, ok, ok, ok, ok
mip162, 1, ok, ok, ok, ok, ok, ok
mip1050, 1, ok, ok, ok, ok, ok, ok
mip5379, 1, ok, ok, ok, ok, ok, ok
mip2435, 1, ok, ok, ok, ok, ok, ok
mip9043, 1, ok, ok, ok, ok, ok, ok
mip5850, 1, ok, ok, ok, ok, ok, ok
mip3017, 1, ok, ok, ok, ok, ok, ok
mip7258, 1, ok, ok, ok, ok, ok, ok
mip5098, 1, ok, ok, ok, ok, ok, ok
mip7410, 1, ok, ok, ok, ok, ok, ok
mip5193, 1, ok, ok, ok, ok, ok, ok
mip1417, 1, ok, ok, ok, ok, ok, ok
mip4501, 1, ok, ok, ok, ok, ok, ok
mip9821, 1, ok, ok, ok, ok, ok, ok
mip7834, 1, ok, ok, ok, ok, ok, ok
mip1401, 1, ok, ok, ok, ok, ok, ok
mip6985, 1, ok, ok, ok, ok, ok, ok
mip6544, 1, ok, ok, ok, ok, ok, ok
mip9138, 1, ok, ok, ok, ok, ok, ok
mip7261, 1, ok, ok, ok, ok, ok, ok
mip8605, 1, ok, ok, ok, ok, ok, ok
mip8227, 1, ok, ok, ok, ok, ok, ok
mip544, 1, ok, ok, ok, ok, ok, ok
mip1221, 1, ok, ok, ok, ok, ok, ok
mip6149, 1, ok, ok, ok, ok, ok, ok
mip8768, 1, ok, ok, ok, ok, ok, ok
mip9933, 1, ok, ok, ok, ok, ok, ok
mip5624, 1, ok, ok, ok, ok, ok, ok
mip5028, 1, ok, ok, ok, ok, ok, ok
mip8138, 1, ok, ok, ok, ok, ok, ok
mip6083, 1, ok, ok, ok, ok, ok, ok
mip8752, 1, ok, ok, ok, ok, ok, ok
mip4728, 1, ok, ok, ok, ok, ok, ok
mip6345, 1, ok, ok, ok, ok, ok, ok
mip9932, 1, ok, ok, ok, ok, ok, ok
mip7071, 1, ok, ok, ok, ok, ok, ok
mip7849, 1, ok, ok, ok, ok, ok, ok
mip5146, 1, ok, ok, ok, ok, ok, ok
mip1265, 1, ok, ok, ok, ok, ok, ok
mip3156, 1, ok, ok, ok, ok, ok, ok
mip5553, 1, ok, ok, ok, ok, ok, ok
mip4119, 1, ok, ok, ok, ok, ok, ok
mip7167, 1, ok, ok, ok, ok, ok, ok
mip5995, 1, ok, ok, ok, ok, ok, ok
mip1198, 1, ok, ok, ok, ok, ok, ok
mip4339, 1, ok, ok, ok, ok, ok, ok
mip3784, 1, ok, ok, ok, ok, ok, ok
mip8931, 1, ok, ok, ok, ok, ok, ok
mip5893, 1, ok, ok, ok, ok, ok, ok
mip2841, 1, ok, ok, ok, ok, ok, ok
mip5504, 1, ok, ok, ok, ok, ok, ok
mip5943, 1, ok, ok, ok, ok, ok, ok
mip5140, 1, ok, ok, ok, ok, ok, ok
mip1559, 1, ok, ok, ok, ok, ok, ok
mip1573, 1, ok, ok, ok, ok, ok, ok
mip6815, 1, ok, ok, ok, ok, ok, ok
mip4610, 1, ok, ok, ok, ok, ok, ok
mip5056, 1, ok, ok, ok, ok, ok, ok
mip9959, 1, ok, ok, ok, ok, ok, ok
mip5363, 1, ok, ok, ok, ok, ok, ok
mip8571, 1, ok, ok, ok, ok, ok, ok
mip8209, 1, ok, ok, ok, ok, ok, ok
mip5032, 1, ok, ok, ok, ok, ok, ok
mip5865, 1, ok, ok, ok, ok, ok, ok
mip6092, 1, ok, ok, ok, ok, ok, ok
mip9255, 1, ok, ok, ok, ok, ok, ok
mip7808, 1, ok, ok, ok, ok, ok, ok
mip10000, 1, ok, ok, ok, ok, ok, ok
mip8778, 1, ok, ok, ok, ok, ok, ok
mip7233, 1, ok, ok, ok, ok, ok, ok
mip7113, 1, ok, ok, ok, ok, ok, ok
mip4882, 1, ok, ok, ok, ok, ok, ok
mip7042, 1, ok, ok, ok, ok, ok, ok
mip7872, 1, ok, ok, ok, ok, ok, ok
mip5346, 1, ok, ok, ok, ok, ok, ok
mip3559, 1, ok, ok, ok, ok, ok, ok
mip8830, 1, ok, ok, ok, ok, ok, ok
mip129, 1, ok, ok, ok, ok, ok, ok
mip1105, 1, ok, ok, ok, ok, ok, ok
mip7099, 1, ok, ok, ok, ok, ok, ok
mip5937, 1, ok, ok, ok, ok, ok, ok
mip5848, 1, ok, ok, ok, ok, ok, ok
mip862, 1, ok, ok, ok, ok, ok, ok
mip6410, 1, ok, ok, ok, ok, ok, ok
mip8447, 1, ok, ok, ok, ok, ok, ok
mip3490, 1, ok, ok, ok, ok, ok, ok
mip7951, 1, ok, ok, ok, ok, ok, ok
mip4944, 1, ok, ok, ok, ok, ok, ok
mip3198, 1, ok, ok, ok, ok, ok, ok
mip4121, 1, ok, ok, ok, ok, ok, ok
mip5103, 1, ok, ok, ok, ok, ok, ok
mip5175, 1, ok, ok, ok, ok, ok, ok
mip5615, 1, ok, ok, ok, ok, ok, ok
mip986, 1, ok, ok, ok, ok, ok, ok
mip2207, 1, ok, ok, ok, ok, ok, ok
mip82, 1, ok, ok, ok, ok, ok, ok
mip6653, 1, ok, ok, ok, ok, ok, ok
mip5771, 1, ok, ok, ok, ok, ok, ok
mip4254, 1, ok, ok, ok, ok, ok, ok
mip2097, 1, ok, ok, ok, ok, ok, ok
mip6983, 1, ok, ok, ok, ok, ok, ok
mip5738, 1, ok, ok, ok, ok, ok, ok
mip1835, 1, ok, ok, ok, ok, ok, ok
mip3636, 1, ok, ok, ok, ok, ok, ok
mip9557, 1, ok, ok, ok, ok, ok, ok
mip9447, 1, ok, ok, ok, ok, ok, ok
mip272, 1, ok, ok, ok, ok, ok, ok
mip7899, 1, ok, ok, ok, ok, ok, ok
mip3854, 1, ok, ok, ok, ok, ok, ok
mip1660, 1, ok, ok, ok, ok, ok, ok
mip8059, 1, ok, ok, ok, ok, ok, ok
mip536, 1, ok, ok, ok, ok, ok, ok
mip4714, 1, ok, ok, ok, ok, ok, ok
mip2300, 1, ok, ok, ok, ok, ok, ok
mip6057, 1, ok, ok, ok, ok, ok, ok
mip3451, 1, ok, ok, ok, ok, ok, ok
mip9302, 1, ok, ok, ok, ok, ok, ok
mip7648, 1, ok, ok, ok, ok, ok, ok
mip7822, 1, ok, ok, ok, ok, ok, ok
mip7027, 1, ok, ok, ok, ok, ok, ok
mip7609, 1, ok, ok, ok, ok, ok, ok
mip9020, 1, ok, ok, ok, ok, ok, ok
mip8639, 1, ok, ok, ok, ok, ok, ok
mip8411, 1, ok, ok, ok, ok, ok, ok
mip4961, 1, ok, ok, ok, ok, ok, ok
mip36, 1, ok, ok, ok, ok, ok, ok
mip5618, 1, ok, ok, ok, ok, ok, ok
mip2053, 1, ok, ok, ok, ok, ok, ok
mip1913, 1, ok, ok, ok, ok, ok, ok
mip8561, 1, ok, ok, ok, ok, ok, ok
mip4719, 1, ok, ok, ok, ok, ok, ok
mip7375, 1, ok, ok, ok, ok, ok, ok
mip1383, 1, ok, ok, ok, ok, ok, ok
mip5935, 1, ok, ok, ok, ok, ok, ok
mip8937, 1, ok, ok, ok, ok, ok, ok
mip5487, 1, ok, ok, ok, ok, ok, ok
mip8046, 1, ok, ok, ok, ok, ok, ok
mip5494, 1, ok, ok, ok, ok, ok, ok
mip7001, 1, ok, ok, ok, ok, ok, ok
mip9752, 1, ok, ok, ok, ok, ok, ok
mip8084, 1, ok, ok, ok, ok, ok, ok
mip4877, 1, ok, ok, ok, ok, ok, ok
mip6183, 1, ok, ok, ok, ok, ok, ok
mip7043, 1, ok, ok, ok, ok, ok, ok
mip2862, 1, ok, ok, ok, ok, ok, ok
mip235, 1, ok, ok, ok, ok, ok, ok
mip3471, 1, ok, ok, ok, ok, ok, ok
mip3042, 1, ok, ok, ok, ok, ok, ok
mip5926, 1, ok, ok, ok, ok, ok, ok
mip3661, 1, ok, ok, ok, ok, ok, ok
mip4304, 1, ok, ok, ok, ok, ok, ok
mip4238, 1, ok, ok, ok, ok, ok, ok
mip4484, 1, ok, ok, ok, ok, ok, ok
mip4281, 1, ok, ok, ok, ok, ok, ok
mip6840, 1, ok, ok, ok, ok, ok, ok
mip2612, 1, ok, ok, ok, ok, ok, ok
mip1113, 1, ok, ok, ok, ok, ok, ok
mip2464, 1, ok, ok, ok, ok, ok, ok
mip741, 1, ok, ok, ok, ok, ok, ok
mip5817, 1, ok, ok, ok, ok, ok, ok
mip6463, 1, ok, ok, ok, ok, ok, ok
mip35, 1, ok, ok, ok, ok, ok, ok
mip8822, 1, ok, ok, ok, ok, ok, ok
mip5111, 1, ok, ok, ok, ok, ok, ok
mip624, 1, ok, ok, ok, ok, ok, ok
mip3962, 1, ok, ok, ok, ok, ok, ok
mip5643, 1, ok, ok, ok, ok, ok, ok
mip7879, 1, ok, ok, ok, ok, ok, ok
mip3785, 1, ok, ok, ok, ok, ok, ok
mip7270, 1, ok, ok, ok, ok, ok, ok
mip5210, 1, ok, ok, ok, ok, ok, ok
mip5272, 1, ok, ok, ok, ok, ok, ok
mip1037, 1, ok, ok, ok, ok, ok, ok
mip2563, 1, ok, ok, ok, ok, ok, ok
mip1249, 1, ok, ok, ok, ok, ok, ok
mip7223, 1, ok, ok, ok, ok, ok, ok
mip5024, 1, ok, ok, ok, ok, ok, ok
mip4937, 1, ok, ok, ok, ok, ok, ok
mip1353, 1, ok, ok, ok, ok, ok, ok
mip8324, 1, ok, ok, ok, ok, ok, ok
mip4415, 1, ok, ok, ok, ok, ok, ok
mip8804, 1, ok, ok, ok, ok, ok, ok
mip2222, 1, ok, ok, ok, ok, ok, ok
mip401, 1, ok, ok, ok, ok, ok, ok
mip102, 1, ok, ok, ok, ok, ok, ok
mip2850, 1, ok, ok, ok, ok, ok, ok
mip5866, 1, ok, ok, ok, ok, ok, ok
mip1882, 1, ok, ok, ok, ok, ok, ok
mip6158, 1, ok, ok, ok, ok, ok, ok
mip8057, 1, ok, ok, ok, ok, ok, ok
mip6211, 1, ok, ok, ok, ok, ok, ok
mip2562, 1, ok, ok, ok, ok, ok, ok
mip169, 1, ok, ok, ok, ok, ok, ok
mip5306, 1, ok, ok, ok, ok, ok, ok
mip8243, 1, ok, ok, ok, ok, ok, ok
mip7828, 1, ok, ok, ok, ok, ok, ok
mip841, 1, ok, ok, ok, ok, ok, ok
mip5029, 1, ok, ok, ok, ok, ok, ok
mip6979, 1, ok, ok, ok, ok, ok, ok
mip1841, 1, ok, ok, ok, ok, ok, ok
mip3545, 1, ok, ok, ok, ok, ok, ok
mip6722, 1, ok, ok, ok, ok, ok, ok
mip9445, 1, ok, ok, ok, ok, ok, ok
mip443, 1, ok, ok, ok, ok, ok, ok
mip481, 1, ok, ok, ok, ok, ok, ok
mip7763, 1, ok, ok, ok, ok, ok, ok
mip2469, 1, ok, ok, ok, ok, ok, ok
mip6294, 1, ok, ok, ok, ok, ok, ok
mip1300, 1, ok, ok, ok, ok, ok, ok
mip7801, 1, ok, ok, ok, ok, ok, ok
mip7795, 1, ok, ok, ok, ok, ok, ok
mip4933, 1, ok, ok, ok, ok, ok, ok
mip1327, 1, ok, ok, ok, ok, ok, ok
mip8039, 1, ok, ok, ok, ok, ok, ok
mip3212, 1, ok, ok, ok, ok, ok, ok
mip9897, 1, ok, ok, ok, ok, ok, ok
mip6073, 1, ok, ok, ok, ok, ok, ok
mip1377, 1, ok, ok, ok, ok, ok, ok
mip1773, 1, ok, ok, ok, ok, ok, ok
mip6428, 1, ok, ok, ok, ok, ok, ok
mip9175, 1, ok, ok, ok, ok, ok, ok
mip5189, 1, ok, ok, ok, ok, ok, ok
mip9501, 1, ok, ok, ok, ok, ok, ok
mip8743, 1, ok, ok, ok, ok, ok, ok
mip7297, 1, ok, ok, ok, ok, ok, ok
mip2128, 1, ok, ok, ok, ok, ok, ok
mip153, 1, ok, ok, ok, ok, ok, ok
mip7309, 1, ok, ok, ok, ok, ok, ok
mip5774, 1, ok, ok, ok, ok, ok, ok
mip1644, 1, ok, ok, ok, ok, ok, ok
mip4852, 1, ok, ok, ok, ok, ok, ok
mip3827, 1, ok, ok, ok, ok, ok, ok
mip1149, 1, ok, ok, ok, ok, ok, ok
mip7720, 1, ok, ok, ok, ok, ok, ok
mip2866, 1, ok, ok, ok, ok, ok, ok
mip4917, 1, ok, ok, ok, ok, ok, ok
mip260, 1, ok, ok, ok, ok, ok, ok
mip2156, 1, ok, ok, ok, ok, ok, ok
mip7971, 1, ok, ok, ok, ok, ok, ok
mip9373, 1, ok, ok, ok, ok, ok, ok
mip7149, 1, ok, ok, ok, ok, ok, ok
mip7807, 1, ok, ok, ok, ok, ok, ok
mip3768, 1, ok, ok, ok, ok, ok, ok
mip6152, 1, ok, ok, ok, ok, ok, ok
mip7769, 1, ok, ok, ok, ok, ok, ok
mip933, 1, ok, ok, ok, ok, ok, ok
mip669, 1, ok, ok, ok, ok, ok, ok
mip9049, 1, ok, ok, ok, ok, ok, ok
mip7376, 1, ok, ok, ok, ok, ok, ok
mip6075, 1, ok, ok, ok, ok, ok, ok
mip5408, 1, ok, ok, ok, ok, ok, ok
mip8533, 1, ok, ok, ok, ok, ok, ok
mip475, 1, ok, ok, ok, ok, ok, ok
mip7232, 1, ok, ok, ok, ok, ok, ok
mip1484, 1, ok, ok, ok, ok, ok, ok
mip6085, 1, ok, ok, ok, ok, ok, ok
mip2033, 1, ok, ok, ok, ok, ok, ok
mip579, 1, ok, ok, ok, ok, ok, ok
mip5541, 1, ok, ok, ok, ok, ok, ok
mip1522, 1, ok, ok, ok, ok, ok, ok
mip807, 1, ok, ok, ok, ok, ok, ok
mip1026, 1, ok, ok, ok, ok, ok, ok
mip1585, 1, ok, ok, ok, ok, ok, ok
mip8907, 1, ok, ok, ok, ok, ok, ok
mip4398, 1, ok, ok, ok, ok, ok, ok
mip7260, 1, ok, ok, ok, ok, ok, ok
mip759, 1, ok, ok, ok, ok, ok, ok
mip3965, 1, ok, ok, ok, ok, ok, ok
mip2889, 1, ok, ok, ok, ok, ok, ok
mip1659, 1, ok, ok, ok, ok, ok, ok
mip1496, 1, ok, ok, ok, ok, ok, ok
mip3036, 1, ok, ok, ok, ok, ok, ok
mip423, 1, ok, ok, ok, ok, ok, ok
mip3719, 1, ok, ok, ok, ok, ok, ok
mip4314, 1, ok, ok, ok, ok, ok, ok
mip5075, 1, ok, ok, ok, ok, ok, ok
mip9770, 1, ok, ok, ok, ok, ok, ok
mip5262, 1, ok, ok, ok, ok, ok, ok
mip1441, 1, ok, ok, ok, ok, ok, ok
mip2509, 1, ok, ok, ok, ok, ok, ok
mip9736, 1, ok, ok, ok, ok, ok, ok
mip7242, 1, ok, ok, ok, ok, ok, ok
mip2442, 1, ok, ok, ok, ok, ok, ok
mip2867, 1, ok, ok, ok, ok, ok, ok
mip6601, 1, ok, ok, ok, ok, ok, ok
mip4157, 1, ok, ok, ok, ok, ok, ok
mip5300, 1, ok, ok, ok, ok, ok, ok
mip6770, 1, ok, ok, ok, ok, ok, ok
mip1759, 1, ok, ok, ok, ok, ok, ok
mip1256, 1, ok, ok, ok, ok, ok, ok
mip1393, 1, ok, ok, ok, ok, ok, ok
mip5381, 1, ok, ok, ok, ok, ok, ok
mip1843, 1, ok, ok, ok, ok, ok, ok
mip9637, 1, ok, ok, ok, ok, ok, ok
mip1153, 1, ok, ok, ok, ok, ok, ok
mip4300, 1, ok, ok, ok, ok, ok, ok
mip1493, 1, ok, ok, ok, ok, ok, ok
mip9535, 1, ok, ok, ok, ok, ok, ok
mip1328, 1, ok, ok, ok, ok, ok, ok
mip4481, 1, ok, ok, ok, ok, ok, ok
mip3205, 1, ok, ok, ok, ok, ok, ok
mip2039, 1, ok, ok, ok, ok, ok, ok
mip3575, 1, ok, ok, ok, ok, ok, ok
mip3584, 1, ok, ok, ok, ok, ok, ok
mip3737, 1, ok, ok, ok, ok, ok, ok
mip2216, 1, ok, ok, ok, ok, ok, ok
mip6576, 1, ok, ok, ok, ok, ok, ok
mip9596, 1, ok, ok, ok, ok, ok, ok
mip6884, 1, ok, ok, ok, ok, ok, ok
mip1857, 1, ok, ok, ok, ok, ok, ok
mip3993, 1, ok, ok, ok, ok, ok, ok
mip4319, 1, ok, ok, ok, ok, ok, ok
mip4255, 1, ok, ok, ok, ok, ok, ok
mip1469, 1, ok, ok, ok, ok, ok, ok
mip2245, 1, ok, ok, ok, ok, ok, ok
mip3572, 1, ok, ok, ok, ok, ok, ok
mip7903, 1, ok, ok, ok, ok, ok, ok
mip3116, 1, ok, ok, ok, ok, ok, ok
mip871, 1, ok, ok, ok, ok, ok, ok
mip5269, 1, ok, ok, ok, ok, ok, ok
mip4659, 1, ok, ok, ok, ok, ok, ok
mip6020, 1, ok, ok, ok, ok, ok, ok
mip2209, 1, ok, ok, ok, ok, ok, ok
mip6512, 1, ok, ok, ok, ok, ok, ok
mip2669, 1, ok, ok, ok, ok, ok, ok
mip9677, 1, ok, ok, ok, ok, ok, ok
mip9875, 1, ok, ok, ok, ok, ok, ok
mip3968, 1, ok, ok, ok, ok, ok, ok
mip4216, 1, ok, ok, ok, ok, ok, ok
mip6802, 1, ok, ok, ok, ok, ok, ok
mip2229, 1, ok, ok, ok, ok, ok, ok
mip2711, 1, ok, ok, ok, ok, ok, ok
mip7929, 1, ok, ok, ok, ok, ok, ok
mip1463, 1, ok, ok, ok, ok, ok, ok
mip6701, 1, ok, ok, ok, ok, ok, ok
mip1465, 1, ok, ok, ok, ok, ok, ok
mip3346, 1, ok, ok, ok, ok, ok, ok
mip8255, 1, ok, ok, ok, ok, ok, ok
mip3711, 1, ok, ok, ok, ok, ok, ok
mip6763, 1, ok, ok, ok, ok, ok, ok
mip4754, 1, ok, ok, ok, ok, ok, ok
mip7495, 1, ok, ok, ok, ok, ok, ok
mip6562, 1, ok, ok, ok, ok, ok, ok
mip2449, 1, ok, ok, ok, ok, ok, ok
mip1126, 1, ok, ok, ok, ok, ok, ok
mip1546, 1, ok, ok, ok, ok, ok, ok
mip9007, 1, ok, ok, ok, ok, ok, ok
mip2784, 1, ok, ok, ok, ok, ok, ok
mip1375, 1, ok, ok, ok, ok, ok, ok
mip6393, 1, ok, ok, ok, ok, ok, ok
mip830, 1, ok, ok, ok, ok, ok, ok
mip265, 1, ok, ok, ok, ok, ok, ok
mip2696, 1, ok, ok, ok, ok, ok, ok
mip7221, 1, ok, ok, ok, ok, ok, ok
mip1438, 1, ok, ok, ok, ok, ok, ok
mip3726, 1, ok, ok, ok, ok, ok, ok
mip9024, 1, ok, ok, ok, ok, ok, ok
mip4270, 1, ok, ok, ok, ok, ok, ok
mip45, 1, ok, ok, ok, ok, ok, ok
mip5533, 1, ok, ok, ok, ok, ok, ok
mip7492, 1, ok, ok, ok, ok, ok, ok
mip2026, 1, ok, ok, ok, ok, ok, ok
mip4003, 1, ok, ok, ok, ok, ok, ok
mip9422, 1, ok, ok, ok, ok, ok, ok
mip617, 1, ok, ok, ok, ok, ok, ok
mip3892, 1, ok, ok, ok, ok, ok, ok
mip5737, 1, ok, ok, ok, ok, ok, ok
mip3099, 1, ok, ok, ok, ok, ok, ok
mip488, 1, ok, ok, ok, ok, ok, ok
mip231, 1, ok, ok, ok, ok, ok, ok
mip5720, 1, ok, ok, ok, ok, ok, ok
mip4647, 1, ok, ok, ok, ok, ok, ok
mip127, 1, ok, ok, ok, ok, ok, ok
mip2970, 1, ok, ok, ok, ok, ok, ok
mip6748, 1, ok, ok, ok, ok, ok, ok
mip4803, 1, ok, ok, ok, ok, ok, ok
mip5822, 1, ok, ok, ok, ok, ok, ok
mip2630, 1, ok, ok, ok, ok, ok, ok
mip2387, 1, ok, ok, ok, ok, ok, ok
mip3458, 1, ok, ok, ok, ok, ok, ok
mip9902, 1, ok, ok, ok, ok, ok, ok
mip2274, 1, ok, ok, ok, ok, ok, ok
mip625, 1, ok, ok, ok, ok, ok, ok
mip4930, 1, ok, ok, ok, ok, ok, ok
mip4302, 1, ok, ok, ok, ok, ok, ok
mip523, 1, ok, ok, ok, ok, ok, ok
mip3862, 1, ok, ok, ok, ok, ok, ok
mip8436, 1, ok, ok, ok, ok, ok, ok
mip6659, 1, ok, ok, ok, ok, ok, ok
mip65, 1, ok, ok, ok, ok, ok, ok
mip1218, 1, ok, ok, ok, ok, ok, ok
mip7463, 1, ok, ok, ok, ok, ok, ok
mip5383, 1, ok, ok, ok, ok, ok, ok
mip1980, 1, ok, ok, ok, ok, ok, ok
mip54, 1, ok, ok, ok, ok, ok, ok
mip126, 1, ok, ok, ok, ok, ok, ok
mip2860, 1, ok, ok, ok, ok, ok, ok
mip2690, 1, ok, ok, ok, ok, ok, ok
mip1117, 1, ok, ok, ok, ok, ok, ok
mip4872, 1, ok, ok, ok, ok, ok, ok
mip5010, 1, ok, ok, ok, ok, ok, ok
mip8323, 1, ok, ok, ok, ok, ok, ok
mip6906, 1, ok, ok, ok, ok, ok, ok
mip6982, 1, ok, ok, ok, ok, ok, ok
mip8256, 1, ok, ok, ok, ok, ok, ok
mip5232, 1, ok, ok, ok, ok, ok, ok
mip5936, 1, ok, ok, ok, ok, ok, ok
mip9387, 1, ok, ok, ok, ok, ok, ok
mip9383, 1, ok, ok, ok, ok, ok, ok
mip1810, 1, ok, ok, ok, ok, ok, ok
mip2682, 1, ok, ok, ok, ok, ok, ok
mip1645, 1, ok, ok, ok, ok, ok, ok
mip176, 1, ok, ok, ok, ok, ok, ok
mip1966, 1, ok, ok, ok, ok, ok, ok
mip735, 1, ok, ok, ok, ok, ok, ok
mip7919, 1, ok, ok, ok, ok, ok, ok
mip5852, 1, ok, ok, ok, ok, ok, ok
mip6593, 1, ok, ok, ok, ok, ok, ok
mip3834, 1, ok, ok, ok, ok, ok, ok
mip6532, 1, ok, ok, ok, ok, ok, ok
mip2501, 1, ok, ok, ok, ok, ok, ok
mip458, 1, ok, ok, ok, ok, ok, ok
mip5523, 1, ok, ok, ok, ok, ok, ok
mip9678, 1, ok, ok, ok, ok, ok, ok
mip2201, 1, ok, ok, ok, ok, ok, ok
mip8147, 1, ok, ok, ok, ok, ok, ok
mip8608, 1, ok, ok, ok, ok, ok, ok
mip5731, 1, ok, ok, ok, ok, ok, ok
mip5657, 1, ok, ok, ok, ok, ok, ok
mip7581, 1, ok, ok, ok, ok, ok, ok
mip7209, 1, ok, ok, ok, ok, ok, ok
mip8273, 1, ok, ok, ok, ok, ok, ok
mip9498, 1, ok, ok, ok, ok, ok, ok
mip4987, 1, ok, ok, ok, ok, ok, ok
mip3492, 1, ok, ok, ok, ok, ok, ok
mip4869, 1, ok, ok, ok, ok, ok, ok
mip1598, 1, ok, ok, ok, ok, ok, ok
mip4374, 1, ok, ok, ok, ok, ok, ok
mip5380, 1, ok, ok, ok, ok, ok, ok
mip7460, 1, ok, ok, ok, ok, ok, ok
mip2577, 1, ok, ok, ok, ok, ok, ok
mip9739, 1, ok, ok, ok, ok, ok, ok
mip976, 1, ok, ok, ok, ok, ok, ok
mip1918, 1, ok, ok, ok, ok, ok, ok
mip2916, 1, ok, ok, ok, ok, ok, ok
mip953, 1, ok, ok, ok, ok, ok, ok
mip3930, 1, ok, ok, ok, ok, ok, ok
mip1602, 1, ok, ok, ok, ok, ok, ok
mip4031, 1, ok, ok, ok, ok, ok, ok
mip1001, 1, ok, ok, ok, ok, ok, ok
mip4720, 1, ok, ok, ok, ok, ok, ok
mip9164, 1, ok, ok, ok, ok, ok, ok
mip2724, 1, ok, ok, ok, ok, ok, ok
mip9207, 1, ok, ok, ok, ok, ok, ok
mip4549, 1, ok, ok, ok, ok, ok, ok
mip4359, 1, ok, ok, ok, ok, ok, ok
mip814, 1, ok, ok, ok, ok, ok, ok
mip1018, 1, ok, ok, ok, ok, ok, ok
mip2976, 1, ok, ok, ok, ok, ok, ok
mip584, 1, ok, ok, ok, ok, ok, ok
mip801, 1, ok, ok, ok, ok, ok, ok
mip3174, 1, ok, ok, ok, ok, ok, ok
mip9018, 1, ok, ok, ok, ok, ok, ok
mip2995, 1, ok, ok, ok, ok, ok, ok
mip2886, 1, ok, ok, ok, ok, ok, ok
mip6693, 1, ok, ok, ok, ok, ok, ok
mip818, 1, ok, ok, ok, ok, ok, ok
mip1839, 1, ok, ok, ok, ok, ok, ok
mip7721, 1, ok, ok, ok, ok, ok, ok
mip422, 1, ok, ok, ok, ok, ok, ok
mip177, 1, ok, ok, ok, ok, ok, ok
mip1473, 1, ok, ok, ok, ok, ok, ok
mip2965, 1, ok, ok, ok, ok, ok, ok
mip7843, 1, ok, ok, ok, ok, ok, ok
mip1905, 1, ok, ok, ok, ok, ok, ok
mip4911, 1, ok, ok, ok, ok, ok, ok
mip3477, 1, ok, ok, ok, ok, ok, ok
mip1635, 1, ok, ok, ok, ok, ok, ok
mip4535, 1, ok, ok, ok, ok, ok, ok
mip3214, 1, ok, ok, ok, ok, ok, ok
mip4425, 1, ok, ok, ok, ok, ok, ok
mip7257, 1, ok, ok, ok, ok, ok, ok
mip4420, 1, ok, ok, ok, ok, ok, ok
mip9960, 1, ok, ok, ok, ok, ok, ok
mip1411, 1, ok, ok, ok, ok, ok, ok
mip1158, 1, ok, ok, ok, ok, ok, ok
mip7814, 1, ok, ok, ok, ok, ok, ok
mip1482, 1, ok, ok, ok, ok, ok, ok
mip2962, 1, ok, ok, ok, ok, ok, ok
mip4827, 1, ok, ok, ok, ok, ok, ok
mip5684, 1, ok, ok, ok, ok, ok, ok
mip1735, 1, ok, ok, ok, ok, ok, ok
mip3772, 1, ok, ok, ok, ok, ok, ok
mip1697, 1, ok, ok, ok, ok, ok, ok
mip4208, 1, ok, ok, ok, ok, ok, ok
mip4585, 1, ok, ok, ok, ok, ok, ok
mip403, 1, ok, ok, ok, ok, ok, ok
mip1823, 1, ok, ok, ok, ok, ok, ok
mip9663, 1, ok, ok, ok, ok, ok, ok
mip4800, 1, ok, ok, ok, ok, ok, ok
mip5640, 1, ok, ok, ok, ok, ok, ok
mip60, 1, ok, ok, ok, ok, ok, ok
mip2375, 1, ok, ok, ok, ok, ok, ok
mip1690, 1, ok, ok, ok, ok, ok, ok
mip2281, 1, ok, ok, ok, ok, ok, ok
mip2431, 1, ok, ok, ok, ok, ok, ok
mip3740, 1, ok, ok, ok, ok, ok, ok
mip6669, 1, ok, ok, ok, ok, ok, ok
mip4865, 1, ok, ok, ok, ok, ok, ok
mip1299, 1, ok, ok, ok, ok, ok, ok
mip62, 1, ok, ok, ok, ok, ok, ok
mip2439, 1, ok, ok, ok, ok, ok, ok
mip7082, 1, ok, ok, ok, ok, ok, ok
mip7992, 1, ok, ok, ok, ok, ok, ok
mip932, 1, ok, ok, ok, ok, ok, ok
mip4331, 1, ok, ok, ok, ok, ok, ok
mip5622, 1, ok, ok, ok, ok, ok, ok
mip1629, 1, ok, ok, ok, ok, ok, ok
mip4394, 1, ok, ok, ok, ok, ok, ok
mip964, 1, ok, ok, ok, ok, ok, ok
mip3928, 1, ok, ok, ok, ok, ok, ok
mip418, 1, ok, ok, ok, ok, ok, ok
mip6579, 1, ok, ok, ok, ok, ok, ok
mip1509, 1, ok, ok, ok, ok, ok, ok
mip1213, 1, ok, ok, ok, ok, ok, ok
mip2233, 1, ok, ok, ok, ok, ok, ok
